,NRI_ObjectID,National Risk Index ID,State Name,State Name Abbreviation,County Name,Census Tract,Population (2020),Area (sq mi),Coastal Flooding - Number of Events,Coastal Flooding - Annualized Frequency,Coastal Flooding - Expected Annual Loss Rate - National Percentile,Drought - Number of Events,Drought - Annualized Frequency,Drought - Expected Annual Loss Rate - National Percentile,Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Expected Annual Loss Rate - National Percentile,Hurricane - Number of Events,Hurricane - Annualized Frequency,Hurricane - Expected Annual Loss Rate - National Percentile,Riverine Flooding - Number of Events,Riverine Flooding - Annualized Frequency,Riverine Flooding - Expected Annual Loss Rate - National Percentile
129,73117.0,T48201240600,Texas,TX,Harris,240600.0,2416.0,1.01,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.64,16.0,0.18,88.12,126.0,5.25,99.78
130,73118.0,T48201240703,Texas,TX,Harris,240703.0,5144.0,0.85,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.89,17.0,0.18,87.92,126.0,5.25,81.11
131,73119.0,T48201240704,Texas,TX,Harris,240704.0,5092.0,0.85,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.17,17.0,0.18,87.99,126.0,5.25,69.82
132,73120.0,T48201240705,Texas,TX,Harris,240705.0,6099.0,1.19,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,53.01,17.0,0.18,87.28,126.0,5.25,59.46
133,73121.0,T48201240706,Texas,TX,Harris,240706.0,9971.0,2.04,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.15,18.0,0.18,87.05,126.0,5.25,78.6
134,73122.0,T48201240707,Texas,TX,Harris,240707.0,6501.0,1.97,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.36,18.0,0.18,86.91,126.0,0.0,0.0
135,73123.0,T48201240802,Texas,TX,Harris,240802.0,7524.0,5.2,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.52,19.0,0.18,87.01,126.0,5.25,97.76
136,73124.0,T48201240803,Texas,TX,Harris,240803.0,2806.0,0.79,,0.0,0.0,329.0,14.95,0.0,2.0,0.12,52.56,17.0,0.18,87.83,126.0,5.25,80.94
137,73125.0,T48201240804,Texas,TX,Harris,240804.0,3287.0,0.35,,0.0,0.0,329.0,14.95,0.0,2.0,0.12,52.61,17.0,0.18,87.99,126.0,5.25,87.19
138,73126.0,T48201240903,Texas,TX,Harris,240903.0,6490.0,1.27,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.67,19.0,0.18,87.23,126.0,5.25,85.57
139,73127.0,T48201240904,Texas,TX,Harris,240904.0,9274.0,3.5,,0.0,0.0,259.0,11.77,95.11,2.0,0.12,51.79,19.0,0.18,87.16,126.0,5.25,95.57
140,73128.0,T48201240905,Texas,TX,Harris,240905.0,3875.0,0.81,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,51.88,19.0,0.18,87.8,126.0,0.0,0.0
141,73129.0,T48201240906,Texas,TX,Harris,240906.0,8223.0,1.46,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,51.97,19.0,0.18,88.0,126.0,5.25,80.49
142,73130.0,T48201241001,Texas,TX,Harris,241001.0,4729.0,1.4,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.2,19.0,0.18,88.11,126.0,5.25,97.13
143,73131.0,T48201241002,Texas,TX,Harris,241002.0,4105.0,5.46,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,53.0,20.0,0.18,87.88,126.0,5.25,94.76
144,73132.0,T48201241101,Texas,TX,Harris,241101.0,5037.0,0.8,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.9,17.0,0.18,87.94,126.0,0.0,0.0
145,73133.0,T48201241103,Texas,TX,Harris,241103.0,4376.0,1.1,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.63,18.0,0.18,87.77,126.0,5.25,94.49
146,73134.0,T48201241104,Texas,TX,Harris,241104.0,9294.0,1.84,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,53.07,19.0,0.18,87.05,126.0,5.25,85.26
147,73135.0,T48201241105,Texas,TX,Harris,241105.0,4813.0,0.73,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,53.03,18.0,0.18,88.04,126.0,5.25,69.89
148,73136.0,T48201241201,Texas,TX,Harris,241201.0,3369.0,0.68,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,51.88,17.0,0.18,87.75,126.0,5.25,97.71
149,73137.0,T48201241202,Texas,TX,Harris,241202.0,5445.0,1.28,,0.0,0.0,322.0,14.64,0.0,2.0,0.12,51.96,17.0,0.18,87.92,126.0,5.25,70.06
150,73138.0,T48201241301,Texas,TX,Harris,241301.0,5476.0,2.98,,0.0,0.0,308.0,14.0,0.0,2.0,0.12,52.97,17.0,0.18,87.62,126.0,5.25,95.2
151,73139.0,T48201241302,Texas,TX,Harris,241302.0,6895.0,3.74,,0.0,0.0,329.0,14.95,0.0,2.0,0.12,52.37,17.0,0.18,87.48,126.0,5.25,95.31
152,73140.0,T48201241400,Texas,TX,Harris,241400.0,9821.0,4.32,,0.0,0.0,322.0,14.64,0.0,2.0,0.12,52.85,18.0,0.18,87.88,126.0,5.25,93.76
153,73141.0,T48201241501,Texas,TX,Harris,241501.0,4721.0,5.72,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.96,19.0,0.18,87.11,126.0,5.25,97.63
154,73142.0,T48201241502,Texas,TX,Harris,241502.0,2349.0,0.54,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.61,19.0,0.18,88.08,126.0,0.0,0.0
155,73143.0,T48201241503,Texas,TX,Harris,241503.0,2671.0,6.92,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.96,20.0,0.18,87.17,126.0,5.25,98.83
156,73144.0,T48201250101,Texas,TX,Harris,250101.0,4361.0,3.18,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.93,18.0,0.18,87.41,126.0,5.25,97.57
157,73145.0,T48201250102,Texas,TX,Harris,250102.0,5569.0,2.37,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.1,18.0,0.18,87.64,126.0,5.25,95.5
158,73146.0,T48201250201,Texas,TX,Harris,250201.0,8046.0,1.81,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.88,18.0,0.18,87.97,126.0,5.25,96.81
159,73147.0,T48201250202,Texas,TX,Harris,250202.0,2203.0,0.53,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.19,18.0,0.18,87.73,126.0,5.25,94.21
160,73148.0,T48201250303,Texas,TX,Harris,250303.0,3360.0,0.82,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.48,18.0,0.18,87.39,126.0,5.25,97.88
161,73149.0,T48201250304,Texas,TX,Harris,250304.0,9244.0,3.67,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.39,18.0,0.18,87.3,126.0,5.25,95.25
162,73150.0,T48201250305,Texas,TX,Harris,250305.0,6059.0,0.92,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.77,17.0,0.18,87.2,126.0,0.0,0.0
163,73151.0,T48201250306,Texas,TX,Harris,250306.0,4661.0,0.84,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.55,17.0,0.18,87.55,126.0,5.25,70.18
164,73152.0,T48201250403,Texas,TX,Harris,250403.0,5125.0,1.66,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.93,16.0,0.18,87.03,126.0,5.25,91.78
165,73153.0,T48201250404,Texas,TX,Harris,250404.0,5540.0,1.39,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.41,16.0,0.18,87.53,126.0,5.25,81.11
166,73154.0,T48201250405,Texas,TX,Harris,250405.0,7323.0,1.0,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.82,17.0,0.18,87.04,126.0,0.0,0.0
167,73155.0,T48201250406,Texas,TX,Harris,250406.0,4779.0,0.85,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.47,18.0,0.18,87.37,126.0,0.0,0.0
168,73156.0,T48201250407,Texas,TX,Harris,250407.0,10435.0,1.65,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.1,18.0,0.18,87.0,126.0,5.25,69.02
169,73157.0,T48201250408,Texas,TX,Harris,250408.0,9128.0,4.27,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.1,18.0,0.18,87.34,126.0,5.25,45.68
170,73158.0,T48201250500,Texas,TX,Harris,250500.0,5771.0,1.78,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.86,18.0,0.18,87.03,126.0,0.0,0.0
171,73159.0,T48201250601,Texas,TX,Harris,250601.0,3898.0,1.7,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.69,18.0,0.18,87.11,126.0,5.25,32.8
172,73160.0,T48201250602,Texas,TX,Harris,250602.0,4792.0,3.85,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.79,18.0,0.18,87.31,126.0,5.25,85.22
173,73161.0,T48201250701,Texas,TX,Harris,250701.0,6470.0,7.72,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.8,20.0,0.18,87.32,126.0,5.25,97.13
174,73162.0,T48201250702,Texas,TX,Harris,250702.0,4879.0,1.18,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.78,17.0,0.18,87.52,126.0,0.0,0.0
175,73163.0,T48201250801,Texas,TX,Harris,250801.0,3979.0,1.63,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.39,16.0,0.18,86.96,126.0,5.25,86.24
176,73164.0,T48201250802,Texas,TX,Harris,250802.0,4453.0,2.56,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.91,17.0,0.18,87.58,126.0,5.25,97.59
177,73165.0,T48201250901,Texas,TX,Harris,250901.0,3529.0,1.79,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.4,16.0,0.18,87.53,126.0,5.25,97.03
178,73166.0,T48201250902,Texas,TX,Harris,250902.0,6027.0,4.77,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.07,16.0,0.18,87.59,126.0,5.25,96.67
179,73167.0,T48201251000,Texas,TX,Harris,251000.0,3093.0,3.68,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.75,18.0,0.18,87.14,126.0,5.25,99.49
180,73168.0,T48201251100,Texas,TX,Harris,251100.0,7365.0,4.36,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.84,19.0,0.18,87.74,126.0,5.25,96.62
181,73169.0,T48201251200,Texas,TX,Harris,251200.0,5972.0,1.36,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.48,17.0,0.18,87.39,126.0,5.25,81.23
182,73170.0,T48201251300,Texas,TX,Harris,251300.0,7298.0,2.55,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.97,17.0,0.18,87.52,126.0,5.25,97.13
183,73171.0,T48201251401,Texas,TX,Harris,251401.0,3011.0,0.47,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.15,16.0,0.18,87.55,126.0,5.25,98.14
184,73172.0,T48201251402,Texas,TX,Harris,251402.0,5914.0,1.04,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,53.07,16.0,0.18,87.86,126.0,5.25,97.01
185,73173.0,T48201251501,Texas,TX,Harris,251501.0,6469.0,7.24,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,51.86,16.0,0.18,86.95,126.0,5.25,97.21
186,73174.0,T48201251503,Texas,TX,Harris,251503.0,2255.0,0.36,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,51.92,16.0,0.18,87.36,126.0,5.25,89.56
187,73175.0,T48201251504,Texas,TX,Harris,251504.0,5289.0,1.11,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.38,16.0,0.18,87.49,126.0,0.0,0.0
188,73176.0,T48201251505,Texas,TX,Harris,251505.0,3870.0,1.02,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.39,16.0,0.18,87.53,126.0,5.25,89.07
189,73177.0,T48201251600,Texas,TX,Harris,251600.0,7271.0,23.51,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,53.09,16.0,0.17,86.93,126.0,5.25,93.4
190,73178.0,T48201251701,Texas,TX,Harris,251701.0,4826.0,5.31,,0.0,0.0,259.0,11.77,0.0,2.0,0.12,52.15,16.0,0.18,87.96,126.0,5.25,89.18
191,73179.0,T48201251702,Texas,TX,Harris,251702.0,4300.0,25.93,,0.0,0.0,259.0,11.77,95.33,2.0,0.12,52.32,17.0,0.18,87.36,126.0,5.25,99.15
192,73180.0,T48201251800,Texas,TX,Harris,251800.0,2096.0,14.2,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,53.11,17.0,0.18,87.61,126.0,5.25,98.71
193,73181.0,T48201251902,Texas,TX,Harris,251902.0,7828.0,6.82,,0.01,76.06,266.0,12.09,0.0,2.0,0.12,52.13,17.0,0.18,87.92,126.0,5.25,88.93
194,73182.0,T48201251903,Texas,TX,Harris,251903.0,4498.0,11.02,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,53.06,15.0,0.18,87.79,126.0,5.25,93.93
195,73183.0,T48201251904,Texas,TX,Harris,251904.0,6781.0,8.74,,0.01,75.98,266.0,12.09,89.56,2.0,0.12,53.01,18.0,0.18,87.95,126.0,5.25,88.85
196,73184.0,T48201252001,Texas,TX,Harris,252001.0,7086.0,2.89,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.99,16.0,0.18,87.66,126.0,5.25,30.4
197,73185.0,T48201252002,Texas,TX,Harris,252002.0,5426.0,11.36,,0.0,0.0,266.0,12.09,86.1,2.0,0.12,52.39,19.0,0.18,86.98,126.0,5.25,44.53
198,73186.0,T48201252003,Texas,TX,Harris,252003.0,11081.0,8.59,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,51.92,18.0,0.18,86.96,126.0,5.25,81.78
199,73187.0,T48201252100,Texas,TX,Harris,252100.0,3246.0,9.77,,3.76,80.23,266.0,12.09,95.56,2.0,0.12,52.74,18.0,0.18,87.44,126.0,5.25,96.85
200,73188.0,T48201252201,Texas,TX,Harris,252201.0,4836.0,1.04,,0.01,80.33,266.0,12.09,0.0,2.95,0.18,60.46,18.0,0.18,87.62,126.0,5.25,90.32
201,73189.0,T48201252202,Texas,TX,Harris,252202.0,6846.0,7.5,,0.01,78.99,266.0,12.09,0.0,2.55,0.16,55.78,18.0,0.18,87.29,126.0,5.25,98.27
202,73190.0,T48201252303,Texas,TX,Harris,252303.0,5132.0,0.47,,0.0,0.0,266.0,12.09,0.0,3.0,0.19,60.51,18.0,0.18,87.28,126.0,0.0,0.0
203,73191.0,T48201252304,Texas,TX,Harris,252304.0,3563.0,0.59,,0.01,80.32,266.0,12.09,0.0,2.97,0.18,60.46,18.0,0.18,87.88,126.0,5.25,96.11
204,73192.0,T48201252305,Texas,TX,Harris,252305.0,7800.0,0.91,,0.01,78.49,266.0,12.09,0.0,3.0,0.19,60.62,18.0,0.18,87.2,126.0,5.25,93.74
205,73193.0,T48201252306,Texas,TX,Harris,252306.0,8943.0,2.08,,0.01,74.98,266.0,12.09,0.0,3.0,0.19,60.54,17.0,0.18,87.7,126.0,5.25,80.54
206,73194.0,T48201252400,Texas,TX,Harris,252400.0,7746.0,2.08,,3.76,81.15,266.0,12.09,0.0,3.0,0.19,60.51,18.0,0.18,87.16,126.0,5.25,96.52
207,73195.0,T48201252500,Texas,TX,Harris,252500.0,5027.0,15.78,,3.76,85.49,266.0,12.09,90.38,2.64,0.16,60.1,19.0,0.18,87.01,126.0,5.25,98.73
208,73196.0,T48201252601,Texas,TX,Harris,252601.0,4891.0,1.51,,3.76,78.57,266.0,12.09,0.0,3.0,0.19,60.57,17.0,0.18,87.94,126.0,5.25,64.65
209,73197.0,T48201252602,Texas,TX,Harris,252602.0,3721.0,13.52,,3.76,87.18,266.0,12.09,0.0,2.81,0.17,60.47,17.0,0.18,87.42,126.0,5.25,96.31
210,73198.0,T48201252700,Texas,TX,Harris,252700.0,5007.0,18.49,,0.01,74.32,273.0,12.41,86.34,2.75,0.17,56.23,18.0,0.18,87.68,126.0,5.25,97.53
211,73199.0,T48201252800,Texas,TX,Harris,252800.0,7913.0,25.07,,3.76,83.77,266.0,12.09,92.66,2.96,0.18,60.46,20.0,0.18,87.96,126.0,5.25,97.51
212,73200.0,T48201252901,Texas,TX,Harris,252901.0,3263.0,3.17,,3.76,82.91,266.0,12.09,0.0,2.94,0.18,60.49,17.0,0.18,87.23,126.0,5.25,93.11
213,73201.0,T48201252902,Texas,TX,Harris,252902.0,7173.0,4.01,,0.01,79.78,266.0,12.09,0.0,3.0,0.19,60.61,17.0,0.18,87.28,126.0,5.25,97.57
214,73202.0,T48201253000,Texas,TX,Harris,253000.0,4637.0,6.75,,0.01,83.99,266.0,12.09,85.55,3.0,0.19,60.61,17.0,0.18,87.9,126.0,5.25,99.46
215,73203.0,T48201253101,Texas,TX,Harris,253101.0,6624.0,1.13,,0.01,74.2,266.0,12.09,0.0,3.0,0.19,60.59,17.0,0.18,87.98,126.0,5.25,85.14
216,73204.0,T48201253102,Texas,TX,Harris,253102.0,7051.0,10.27,,0.01,75.77,266.0,12.09,94.83,3.0,0.19,60.53,19.0,0.19,88.05,126.0,5.25,83.31
217,73205.0,T48201253201,Texas,TX,Harris,253201.0,6312.0,6.89,,3.76,82.96,266.0,12.09,77.41,3.0,0.19,60.63,18.0,0.19,88.03,126.0,5.25,96.93
218,73206.0,T48201253202,Texas,TX,Harris,253202.0,5331.0,7.46,,0.01,78.35,266.0,12.09,0.0,3.0,0.19,60.61,19.0,0.19,87.87,126.0,5.25,95.19
219,73207.0,T48201253300,Texas,TX,Harris,253300.0,3836.0,8.39,,3.76,94.65,266.0,12.09,0.0,2.54,0.16,60.48,19.0,0.18,87.34,126.0,5.25,98.65
220,73208.0,T48201253501,Texas,TX,Harris,253501.0,6552.0,0.95,,0.01,77.06,266.0,12.09,0.0,3.0,0.19,60.6,17.0,0.19,88.11,126.0,5.25,46.87
221,73209.0,T48201253502,Texas,TX,Harris,253502.0,3792.0,1.34,,0.01,79.0,266.0,12.09,0.0,3.0,0.19,60.62,18.0,0.18,87.81,126.0,5.25,81.2
222,73210.0,T48201253601,Texas,TX,Harris,253601.0,4173.0,1.22,,0.76,77.03,266.0,12.09,0.0,3.0,0.19,60.58,18.0,0.18,87.73,126.0,5.25,59.58
223,73211.0,T48201253602,Texas,TX,Harris,253602.0,4735.0,0.97,,3.76,85.16,266.0,12.09,0.0,3.0,0.19,60.62,18.0,0.19,88.15,126.0,5.25,97.34
224,73212.0,T48201253700,Texas,TX,Harris,253700.0,5580.0,1.59,,3.76,81.01,266.0,12.09,0.0,3.0,0.19,60.58,17.0,0.19,88.01,126.0,5.25,93.85
225,73213.0,T48201253800,Texas,TX,Harris,253800.0,8862.0,2.95,,0.0,71.41,266.0,12.09,0.0,3.0,0.19,60.59,17.0,0.19,88.13,126.0,0.0,0.0
226,73214.0,T48201253900,Texas,TX,Harris,253900.0,4626.0,1.77,,3.76,81.28,266.0,12.09,0.0,3.0,0.19,60.62,17.0,0.19,88.05,126.0,5.25,92.76
227,73215.0,T48201254000,Texas,TX,Harris,254000.0,3935.0,1.06,,3.76,81.94,266.0,12.09,0.0,3.0,0.19,60.63,18.0,0.19,88.18,126.0,5.25,95.48
228,73216.0,T48201254100,Texas,TX,Harris,254100.0,5442.0,1.26,,0.0,0.0,266.0,12.09,0.0,3.0,0.19,60.6,18.0,0.19,88.17,126.0,0.0,0.0
229,73217.0,T48201254200,Texas,TX,Harris,254200.0,2913.0,0.49,,0.0,0.0,266.0,12.09,0.0,3.0,0.19,60.57,18.0,0.19,88.17,126.0,0.0,0.0
230,73218.0,T48201254300,Texas,TX,Harris,254300.0,5340.0,1.21,,3.76,82.72,266.0,12.09,0.0,2.97,0.18,60.54,17.0,0.19,88.08,126.0,5.25,90.03
231,73219.0,T48201254400,Texas,TX,Harris,254400.0,3116.0,1.12,,3.76,78.64,266.0,12.09,0.0,2.98,0.18,60.51,18.0,0.19,87.97,126.0,5.25,88.86
232,73220.0,T48201254600,Texas,TX,Harris,254600.0,3691.0,2.72,,3.76,86.69,266.0,12.09,0.0,2.55,0.22,60.47,20.0,0.26,88.07,126.0,5.25,98.49
233,73221.0,T48201254700,Texas,TX,Harris,254700.0,2421.0,11.67,,3.76,90.29,266.0,12.09,0.0,2.49,0.22,60.5,21.0,0.28,88.07,126.0,5.25,98.41
234,73222.0,T48201254800,Texas,TX,Harris,254800.0,2705.0,8.26,,3.76,81.08,266.0,12.09,0.0,2.91,0.18,60.47,19.0,0.18,87.58,126.0,5.25,94.03
235,73223.0,T48201310101,Texas,TX,Harris,310101.0,3625.0,0.86,,3.76,73.83,273.0,12.41,0.0,2.0,0.12,52.74,20.0,0.18,86.9,126.0,5.25,39.77
236,73224.0,T48201310102,Texas,TX,Harris,310102.0,2455.0,0.46,,3.76,84.02,273.0,12.41,0.0,2.0,0.12,52.99,20.0,0.18,87.02,126.0,5.25,89.21
237,73225.0,T48201310200,Texas,TX,Harris,310200.0,2349.0,0.73,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.33,20.0,0.18,86.89,126.0,0.0,0.0
238,73226.0,T48201310300,Texas,TX,Harris,310300.0,5026.0,0.88,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.92,18.0,0.18,87.3,126.0,0.0,0.0
239,73227.0,T48201310400,Texas,TX,Harris,310400.0,3316.0,0.68,,3.76,72.46,273.0,12.41,0.0,2.0,0.12,52.99,18.0,0.18,87.63,126.0,5.25,56.32
240,73228.0,T48201310500,Texas,TX,Harris,310500.0,3755.0,1.23,,3.76,79.14,273.0,12.41,0.0,2.0,0.12,52.36,18.0,0.18,87.26,126.0,5.25,87.84
241,73229.0,T48201310600,Texas,TX,Harris,310600.0,4961.0,0.69,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.87,18.0,0.18,87.28,126.0,0.0,0.0
242,73230.0,T48201310700,Texas,TX,Harris,310700.0,3699.0,0.77,,3.76,79.18,273.0,12.41,0.0,2.0,0.12,51.93,18.0,0.18,87.35,126.0,5.25,93.11
243,73231.0,T48201310800,Texas,TX,Harris,310800.0,2663.0,0.75,,3.76,83.31,273.0,12.41,0.0,2.0,0.12,52.41,18.0,0.18,87.54,126.0,5.25,88.01
244,73232.0,T48201310900,Texas,TX,Harris,310900.0,5334.0,0.68,,3.76,76.61,266.0,12.09,0.0,2.0,0.12,51.94,18.0,0.18,87.84,126.0,5.25,75.96
245,73233.0,T48201311001,Texas,TX,Harris,311001.0,3040.0,0.33,,3.76,81.51,266.0,12.09,0.0,2.0,0.12,53.02,17.0,0.18,87.92,126.0,5.25,59.62
246,73234.0,T48201311002,Texas,TX,Harris,311002.0,3299.0,0.62,,3.76,80.43,266.0,12.09,0.0,2.0,0.12,52.49,18.0,0.18,87.01,126.0,5.25,89.04
247,73235.0,T48201311100,Texas,TX,Harris,311100.0,5238.0,1.08,,3.76,87.49,266.0,12.09,0.0,2.0,0.12,52.45,18.0,0.18,87.75,126.0,5.25,98.88
248,73236.0,T48201311200,Texas,TX,Harris,311200.0,4588.0,1.19,,3.76,79.31,266.0,12.09,0.0,2.0,0.12,51.78,19.0,0.18,87.21,126.0,5.25,92.18
249,73237.0,T48201311300,Texas,TX,Harris,311300.0,4912.0,0.58,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,53.06,19.0,0.18,87.72,126.0,0.0,0.0
250,73238.0,T48201311400,Texas,TX,Harris,311400.0,1546.0,1.02,,3.76,86.96,266.0,12.09,0.0,2.0,0.12,52.36,18.0,0.18,87.64,126.0,5.25,97.79
251,73239.0,T48201311501,Texas,TX,Harris,311501.0,2966.0,0.3,,0.0,70.3,266.0,12.09,0.0,2.0,0.12,51.82,19.0,0.18,87.23,126.0,0.0,0.0
252,73240.0,T48201311502,Texas,TX,Harris,311502.0,3723.0,0.62,,0.01,75.31,266.0,12.09,0.0,2.0,0.12,51.96,18.0,0.18,88.02,126.0,5.25,87.23
253,73241.0,T48201311600,Texas,TX,Harris,311600.0,3628.0,0.19,,0.0,70.36,266.0,12.09,0.0,2.0,0.12,53.03,19.0,0.18,88.06,126.0,0.0,0.0
254,73242.0,T48201311701,Texas,TX,Harris,311701.0,3506.0,0.63,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,53.06,18.0,0.18,87.69,126.0,0.0,0.0
255,73243.0,T48201311702,Texas,TX,Harris,311702.0,1890.0,0.43,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.4,19.0,0.18,87.56,126.0,0.0,0.0
256,73244.0,T48201311800,Texas,TX,Harris,311800.0,4325.0,0.98,,3.76,80.1,273.0,12.41,0.0,2.0,0.12,51.94,18.0,0.18,87.8,126.0,5.25,97.07
257,73245.0,T48201311900,Texas,TX,Harris,311900.0,2145.0,0.83,,3.76,84.15,273.0,12.41,0.0,2.0,0.12,52.36,18.0,0.18,87.44,126.0,5.25,97.25
258,73246.0,T48201312000,Texas,TX,Harris,312000.0,5745.0,0.73,,3.76,82.17,273.0,12.41,0.0,2.0,0.12,52.92,19.0,0.18,87.76,126.0,5.25,96.75
259,73247.0,T48201312200,Texas,TX,Harris,312200.0,2351.0,0.42,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.87,19.0,0.18,87.9,126.0,0.0,0.0
260,73248.0,T48201312300,Texas,TX,Harris,312300.0,2324.0,0.55,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.98,20.0,0.18,87.7,126.0,0.0,0.0
261,73249.0,T48201312400,Texas,TX,Harris,312400.0,1981.0,0.42,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.1,20.0,0.18,87.35,126.0,0.0,0.0
262,73250.0,T48201312501,Texas,TX,Harris,312501.0,2474.0,0.38,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.34,20.0,0.18,87.13,126.0,0.0,0.0
263,73251.0,T48201312502,Texas,TX,Harris,312502.0,2384.0,0.32,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.04,20.0,0.18,87.15,126.0,0.0,0.0
264,73252.0,T48201312601,Texas,TX,Harris,312601.0,2797.0,0.18,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.35,20.0,0.18,87.24,126.0,0.0,0.0
265,73253.0,T48201312602,Texas,TX,Harris,312602.0,2453.0,0.2,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.98,20.0,0.18,87.32,126.0,0.0,0.0
266,73254.0,T48201312603,Texas,TX,Harris,312603.0,3052.0,0.4,,0.16,81.95,273.0,12.41,0.0,2.0,0.12,52.81,20.0,0.18,87.21,126.0,5.25,98.68
267,73255.0,T48201312700,Texas,TX,Harris,312700.0,1852.0,0.34,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.41,20.0,0.18,87.57,126.0,0.0,0.0
268,73256.0,T48201312800,Texas,TX,Harris,312800.0,5476.0,0.36,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.1,19.0,0.18,87.35,126.0,0.0,0.0
269,73257.0,T48201312901,Texas,TX,Harris,312901.0,1505.0,0.18,,0.01,78.16,273.0,12.41,0.0,2.0,0.12,52.88,19.0,0.18,87.64,126.0,5.25,94.1
270,73258.0,T48201312902,Texas,TX,Harris,312902.0,1801.0,0.38,,0.01,78.86,273.0,12.41,0.0,2.0,0.12,53.08,19.0,0.18,87.32,126.0,5.25,95.01
271,73259.0,T48201313000,Texas,TX,Harris,313000.0,2462.0,0.47,,0.01,79.59,273.0,12.41,0.0,2.0,0.12,52.82,20.0,0.18,87.79,126.0,5.25,97.32
