OBJECTID,Name,Label,Park_ID,Park_Acres,ShapeSTArea,ShapeSTLength
1114,Unknown,Unknown,PN5061,2.56,111321.357364364,1339.16377986565
1115,Unknown,Unknown,PN5062,0.4,17365.8895644848,557.979649495418
1116,Harris County Park,Harris County Park,PN5063,5.08,221228.048179753,1962.85489719383
1117,Unknown,Unknown,PN5064,1.53,66571.596361982,1665.15235109793
1118,Unknown,Unknown,PN5065,7.17,312301.731311439,3394.23753119691
1119,Unknown,Unknown,PN5066,0.82,35633.7677825059,756.303403113953
1120,Unknown,Unknown,PN5073,5.61,244171.160462569,1989.55169656872
1121,San Bernard,San Bernard,PN508,704.45,30685797.361014,34379.2786150488
1122,Unknown,Unknown,PN5082,0.71,31083.0376214341,739.05319316007
1123,Unknown,Unknown,PN5083,2.78,121136.402785201,1475.05308884823
1124,Unknown,Unknown,PN5084,20.04,873048.996071641,3739.96997877168
1125,Unknown,Unknown,PN5085,1.58,68804.5909102722,1785.22112227733
1126,Unknown,Unknown,PN5087,0.35,15306.8171962783,493.075241051196
1127,Gladitch Park,Gladitch Park,PN5089,4.8,209183.545832435,1963.38159239154
1128,Charlton Park,Charlton Park,PN5090,8.91,388336.944068961,2855.62486000599
1129,Unknown,Unknown,PN5092,0.51,22156.0054676817,625.536486148622
1130,Unknown,Unknown,PN5093,53.84,2345216.45528336,6616.45836796614
1131,Unknown,Unknown,PN5094,0.78,34021.9901569617,977.420614378088
1132,Unknown,Unknown,PN5095,0.2,8677.60963677901,373.454607802427
1133,Unknown,Unknown,PN5096,0.7,30296.756238474,1021.73217415085
1134,Unknown,Unknown,PN5097,0.1,4309.9378472963,272.93393575951
1135,Unknown,Unknown,PN5098,0.1,4335.2084467741,273.352330422421
1136,Unknown,Unknown,PN5099,0.3,12889.2637632577,458.124656986367
1137,Unknown,Unknown,PN5100,0.1,4306.02999457383,272.691447389085
1138,Unknown,Unknown,PN5101,0.1,4325.30279988752,273.660698436752
1139,Unknown,Unknown,PN5102,0.1,4277.04659457547,271.93310089413
1140,Unknown,Unknown,PN5103,0.1,4355.68784539856,274.20123775608
1141,Unknown,Unknown,PN5104,0.1,4270.17448903151,271.597276087027
1142,Unknown,Unknown,PN5105,0.1,4329.16065810581,273.433868216006
1143,Unknown,Unknown,PN5106,0.1,4270.17300883829,271.42626350525
1144,Unknown,Unknown,PN5107,0.1,4335.98780943412,273.588435304489
1145,Unknown,Unknown,PN5108,0.1,4221.60312823172,270.130586772296
1146,Unknown,Unknown,PN5109,0.1,4316.00976365765,273.180930530965
1147,San Bernard,San Bernard,PN511,63.83,2780321.85885843,7775.60416100752
1148,Unknown,Unknown,PN5110,0.19,8457.06184204041,368.844889054789
1149,Unknown,Unknown,PN5111,0.1,4304.59835479128,272.814067283017
1150,Unknown,Unknown,PN5112,0.1,4302.29711201357,272.60313660726
1151,Unknown,Unknown,PN5114,0.1,4297.50916868322,272.331039575461
1152,Unknown,Unknown,PN5115,0.1,4277.50962154351,271.697232788606
1153,Unknown,Unknown,PN5116,0.1,4218.74231133184,270.166401243737
1154,Unknown,Unknown,PN5117,0.23,9897.17427458409,398.484524515808
1155,Unknown,Unknown,PN5118,0.1,4245.40292343412,270.629662788322
1156,Unknown,Unknown,PN5119,0.1,4242.88464578492,270.415127127643
1157,Unknown,Unknown,PN5120,2.51,109212.051843532,1592.82038456516
1158,Unknown,Unknown,PN5122,0.57,24960.2610400656,699.05269521307
1159,Northwest Park,Northwest Park,PN5123,33.5,1459439.4743077,5637.78688544896
1160,Unknown,Unknown,PN5125,0.17,7466.38635766617,349.445216519155
1161,Rose Park,Rose Park,PN5126,4.94,215098.961757338,1854.48376389508
1162,Unknown,Unknown,PN5127,0.23,10037.7730275596,400.761005059676
1163,Unknown,Unknown,PN5128,0.46,19987.0056771379,598.730828561865
1164,Unknown,Unknown,PN5129,1.14,49858.0736015527,1195.6501832681
1165,COLUMBIA LAKES GOLF COURSE,COLUMBIA LAKES GOLF COURSE,PN513,72.07,3139574.70461007,24260.8253550001
1166,Dow Park,Dow Park,PN5131,39.41,1716783.95843017,5500.74550868896
1167,Unknown,Unknown,PN5132,0.36,15899.4246756374,524.525160743329
1168,Harris County Park,Harris County Park,PN5133,4.93,214665.581058655,1932.25726752384
1169,Unknown,Unknown,PN5134,0.21,9275.29806097963,503.859898024453
1170,Unknown,Unknown,PN5135,0.63,27490.2119943793,689.557522295596
1171,Highlands Park,Highlands Park,PN5137,1.27,55493.4417697244,1070.47237458586
1172,Unknown,Unknown,PN5138,1.41,61636.0943855994,1461.57288384707
1173,Unknown,Unknown,PN5139,2.14,93286.7178059222,1247.07523203131
1174,Unknown,Unknown,PN5141,0.57,24980.794239513,560.295598479365
1175,Southmore Park,Southmore Park,PN5142,32.72,1425188.69120648,5913.8748006208
1176,Unknown,Unknown,PN5143,4.09,177994.754213818,1986.93420530536
1177,Unknown,Unknown,PN5144,0.05,2121.91147038385,187.67836567568
1178,Sunset Park,Sunset Park,PN5146,6.08,264798.272078739,2408.16389359363
1179,Oak Meadows Park,Oak Meadows Park,PN5149,5.46,237652.552277049,1983.83829872363
1180,Unknown,Unknown,PN5151,1.51,65947.4096112695,1292.10083753402
1181,Bennett Estates Park,Bennett Estates Park,PN5152,6.84,297873.382010664,2226.09489303264
1182,Unknown,Unknown,PN5159,8.08,352091.728170842,7415.86241546099
1183,Satsuma Gardens Park,Satsuma Gardens Park,PN5161,6.06,264071.343427333,2732.13945235735
1184,Unknown,Unknown,PN5175,2.89,126055.255727677,2885.15947299413
1185,Brookline Park,Brookline Park,PN5176,8.75,381061.203823127,2443.09936216278
1186,Unknown,Unknown,PN5177,0.42,18453.4273422746,550.272095904979
1187,Unknown,Unknown,PN5178,1.09,47378.1623117064,873.1120070867
1188,BATTLEGROUND DEER PARK GC,BATTLEGROUND DEER PARK GC,PN5180,195.2,8503139.72661266,18579.7653303469
1189,Harris County Park,Harris County Park,PN5181,9.96,434071.487421489,2742.86025510937
1190,Unknown,Unknown,PN5186,3.02,131598.203469883,2298.45580721475
1191,Revelon Terrace Park,Revelon Terrace Park,PN5190,5.79,252007.249890537,3625.0094226054
1192,Unknown,Unknown,PN5191,4.62,201109.880058165,1851.33419720356
1193,Unknown,Unknown,PN5192,20.26,882588.171011621,7602.90799189601
1194,Pasadena Gardens Park,Pasadena Gardens Park,PN5193,1.19,51640.5028773936,1037.28101068363
1195,Unknown,Unknown,PN5195,1.33,57759.3599322488,1399.16252109329
1196,San Bernard,San Bernard,PN520,155.03,6753338.89314508,11690.7584275375
1197,Unknown,Unknown,PN5201,8.33,363000.475128152,2660.45698780779
1198,Southmayd Park,Southmayd Park,PN5204,11.29,491852.97222116,3380.67509269915
1199,Unknown,Unknown,PN5205,0.49,21533.9476262478,601.195240532546
1200,Unknown,Unknown,PN5206,10.64,463562.223700311,8012.65327244659
1201,Riverside Terrace Park,Riverside Terrace Park,PN5207,4.41,192035.643955413,2192.4720830928
1202,Mac Gregor Park,Mac Gregor Park,PN5210,89.25,3887737.62693803,24181.389030075
1203,Vermillion Park,Vermillion Park,PN5211,1.01,43788.3134659688,889.647638282589
1204,Charles H  Milby Park,Charles H  Milby Park,PN5218,47.91,2086759.76122306,8282.49012484165
1205,Westmoreland Farms Park,Westmoreland Farms Park,PN5219,4.69,204429.377941609,1907.27639528718
1206,Memorial Park,Memorial Park,PN5222,15.98,696039.566683526,6993.60966062899
1207,Westmoreland Farms Park,Westmoreland Farms Park,PN5223,2.79,121418.114062597,1847.32731993145
1208,Unknown,Unknown,PN5227,35.41,1542377.95423172,5002.34073587326
1209,Unknown,Unknown,PN5228,3.17,138009.621529151,1777.55826077211
1210,Unknown,Unknown,PN5234,2.31,100624.398478163,1861.42690563618
1211,Brazos Bend State Park,Brazos Bend State Park,PN524,4995.02,217583805.234579,96204.1774372983
1212,Harris County Park,Harris County Park,PN5245,1.32,57420.0341488618,1306.80996000131
1213,Unknown,Unknown,PN5249,5.04,219345.481224053,2691.73592897141
1214,Unknown,Unknown,PN525,1.55,67428.0803607206,1173.32355115499
1215,Beeler Park,Beeler Park,PN5250,6.07,264407.629497161,2181.4434252498
1216,Unknown,Unknown,PN5257,0.36,15716.8895349411,484.588450958088
1217,Unknown,Unknown,PN5265,0.45,19544.3068361502,789.606828662986
1218,Unknown,Unknown,PN5268,0.6,25973.069696939,720.089068130248
1219,Unknown,Unknown,PN5274,0.76,32996.716795457,767.559844899944
1220,Unknown,Unknown,PN5275,0.2,8633.37306275407,444.79848027868
1221,Unknown,Unknown,PN5277,0.17,7260.96445772086,365.114654145444
1222,Unknown,Unknown,PN5278,3.3,143831.086688862,2085.14468720695
1223,Unknown,Unknown,PN5279,288.65,12573675.0966178,32040.8849086182
1224,Unknown,Unknown,PN5280,0.6,25960.2764502825,708.565511235264
1225,Fonde Park,Fonde Park,PN5283,8.25,359445.439784403,3271.3957241792
1226,Unknown,Unknown,PN5284,1.02,44367.5845368097,857.924149112234
1227,Unknown,Unknown,PN5287,2.32,101172.936685534,1356.88522176584
1228,Riverside Park,Riverside Park,PN5289,3.75,163312.602776657,2141.28315344276
1229,Unknown,Unknown,PN5290,0.57,24649.3492526144,628.22880792847
1230,EVERGREEN POINT GC,EVERGREEN POINT GC,PN5291,213.37,9294406.07587476,21354.8501650879
1231,Unknown,Unknown,PN5292,4.66,202923.174603162,3622.40566209616
1232,Unknown,Unknown,PN5293,0.71,30785.1802261623,895.537146467106
1233,Unknown,Unknown,PN5301,0.31,13684.8614703977,695.162201550685
1234,Bayland Park,Bayland Park,PN5303,41.58,1811072.35320106,11388.4802319481
1235,Unknown,Unknown,PN5306,0.83,36024.7784621914,759.962036292695
1236,Unknown,Unknown,PN5307,1.04,45116.1858196615,2465.55780586006
1237,South Hampton Place Park,South Hampton Place Park,PN5308,2.28,99376.6492749099,1665.45640291824
1238,Barbara Jordan Youth Center,Barbara Jordan Youth Center,PN531,6.32,275489.968249486,2287.17514539536
1239,Unknown,Unknown,PN5313,2.07,90356.2720751101,1344.04618265525
1240,Unknown,Unknown,PN5315,1.25,54506.6195013815,1003.28548700507
1241,Unknown,Unknown,PN5316,0.54,23526.8089399495,629.985889433885
1242,Hartman Park,Hartman Park,PN5317,6.35,276515.832385582,2122.49505210962
1243,John T Mason Park,John T Mason Park,PN5320,61.69,2687417.86814065,11670.0383951288
1244,Unknown,Unknown,PN5325,1.02,44405.6049271125,848.825272637613
1245,Anderson Park,Anderson Park,PN5326,7.1,309475.109465213,2330.31977848244
1246,W.C. Britton Park,W.C. Britton Park,PN5327,23.56,1026218.38933735,5531.38732556282
1247,Bates Allen Park,Bates Allen Park,PN533,231.74,10094501.8583951,13365.6439764098
1248,Blodgett Park,Blodgett Park,PN5337,2.6,113379.176106649,1404.13206416364
1249,Unknown,Unknown,PN534,453.82,19768555.5964264,38009.3168020752
1250,Unknown,Unknown,PN5341,151.68,6607383.50144871,13173.8573366337
1251,Turner Park,Turner Park,PN5343,1.14,49845.0656163343,895.175186286551
1252,Unknown,Unknown,PN5345,0.66,28874.8885674043,759.999824611261
1253,Unknown,Unknown,PN5348,0.22,9623.41826559199,664.308223844738
1254,Unknown,Unknown,PN5349,0.47,20279.0879343316,678.219778022237
1255,Sienna Sports Complex,Sienna Sports Complex,PN535,237.58,10348855.5597294,17186.1687769637
1256,Unknown,Unknown,PN5350,9.15,398656.134283479,2524.14674033249
1257,Levy Park,Levy Park,PN5353,5.54,241116.739473583,2064.32995856045
1258,Dunlavy Park,Dunlavy Park,PN5354,3.42,148975.474157532,1656.9507753916
1259,Holman Park,Holman Park,PN5355,2.26,98334.2534350443,1812.79927726376
1260,Unknown,Unknown,PN5356,0.69,30167.4643703239,701.926449485649
1261,Unknown,Unknown,PN5358,19.72,859036.243689047,6959.61397992945
1262,Unknown,Unknown,PN5361,1.21,52534.4195803743,1348.2540222615
1263,Unknown,Unknown,PN5374,0.11,4734.83715071822,293.685107383906
1264,Roseland Park,Roseland Park,PN5376,20.96,913025.459143416,4077.82827432337
1265,Unknown,Unknown,PN5377,1.43,62420.1288818051,1172.06563815835
1266,Emancipation Park,Emancipation Park,PN5378,9.71,422940.013455174,2618.35577978131
1267,Unknown,Unknown,PN5380,0.86,37579.7911753021,826.300806239412
1268,N C Foote Park,N C Foote Park,PN5387,47.45,2066833.21328566,9067.07746381221
1269,Pelly Park,Pelly Park,PN5389,7.2,313582.86818266,2296.34315461323
1270,Unknown,Unknown,PN5392,0.24,10275.1317161382,381.421122734055
1271,Baldwin Park,Baldwin Park,PN5393,5,217635.966153593,1908.18354246652
1272,Unknown,Unknown,PN5396,3.03,131926.682478081,3068.76041507539
1273,Unknown,Unknown,PN5398,0.36,15470.5775627795,1208.57701271108
1274,Unknown,Unknown,PN5399,3.71,161466.564606725,2311.23845110388
1275,Unknown,Unknown,PN5400,2.75,119706.853806926,1597.19660667805
1276,Unknown,Unknown,PN5401,0.17,7231.26902525942,514.678501248192
1277,Unknown,Unknown,PN5402,0.4,17296.8790119801,994.089772862591
1278,Unknown,Unknown,PN5403,0.42,18192.6707827541,861.113363875183
1279,Eastwood Park,Eastwood Park,PN5406,10.28,447922.315333885,2659.93011429987
1280,Unknown,Unknown,PN5407,1.48,64681.4419556942,1031.8164164983
1281,Unknown,Unknown,PN5409,4.38,190648.284634998,1745.17316845255
1282,Unknown,Unknown,PN5412,15.54,676802.617948161,3326.49089777439
1283,City Park,City Park,PN5413,17.64,768605.308302337,7902.09079340383
1284,Unknown,Unknown,PN5415,0.69,30058.8148521876,830.209045059427
1285,Grady Park,Grady Park,PN5416,4.78,208118.642669816,1855.32734399372
1286,Galena Manor Park,Galena Manor Park,PN5417,18.25,794809.036141619,3546.77971581649
1287,Central Heights Park,Central Heights Park,PN5419,3.59,156461.267227435,1769.56791844787
1288,Clinton Park,Clinton Park,PN5420,34.24,1491484.78848468,5211.63135403185
1289,San Jacinto Battleground State Historical Park,San Jacinto Battleground State Historical Park,PN5421,1055.26,45967480.3180575,64521.4950062685
1290,Mary Elliot Park,Mary Elliot Park,PN5422,0.57,24697.5230580461,1010.29854755776
1291,Unknown,Unknown,PN5423,6.36,276924.641181464,3731.37790110757
1292,Unknown,Unknown,PN5425,0.17,7232.33332207353,359.272805818938
1293,Unknown,Unknown,PN5430,11.58,504577.270799029,2927.04930052513
1294,San Jacinto Battleground State Historical Park,San Jacinto Battleground State Historical Park,PN5431,14.94,650899.361106664,7846.23648052161
1295,Unknown,Unknown,PN5432,0.49,21294.0001322548,1171.42625359855
1296,Unknown,Unknown,PN5435,2.56,111717.789448886,2791.81247709129
1297,Unknown,Unknown,PN5438,0.15,6365.56188906951,326.900668854383
1298,Unknown,Unknown,PN5439,1.43,62418.5343664108,1000.3964758052
1299,Unknown,Unknown,PN5441,8.44,367650.54927977,4893.84611636634
1300,Discovery Green,Discovery Green,PN5442,11.51,501349.939050674,2894.80347634085
1301,Unknown,Unknown,PN5444,3.85,167721.916970415,2872.28021115087
1302,Unknown,Unknown,PN5451,0.73,31653.5044166215,784.360509444589
1303,Baytown Nature Center (undeveloped) Park,Baytown Nature Center (undeveloped) Park,PN5453,348.89,15197490.7327101,104338.44548368
1304,Buffalo Bend,Buffalo Bend,PN5455,11.2,487892.50751469,2941.10281572681
1305,Unknown,Unknown,PN5461,9.56,416577.000703815,2710.2108928899
1306,Unknown,Unknown,PN5465,0.94,40998.1572412542,864.021929590763
1307,River Oaks County Club,River Oaks County Club,PN5469,179.07,7800318.78523218,15785.4127808564
1308,Memorial Park,Memorial Park,PN5477,1405.38,61218526.5042409,96165.6540382926
1309,Unknown,Unknown,PN5487,0.55,23935.2431924821,898.071297975647
1310,Tejas Park,Tejas Park,PN5491,7.05,307218.508088962,2274.82233589819
1311,Sienna Plantation Golf Club,Sienna Plantation Golf Club,PN552,171.47,7468910.53713975,59266.9721964759
1312,Tanglewood Park,Tanglewood Park,PN5546,4.64,201940.959083566,2043.04355285745
1313,City of Houston Park,City of Houston Park,PN5550,6.58,286754.820457943,4193.56715675293
1314,Unknown,Unknown,PN5557,19.01,827892.788491902,3770.54802818632
1315,HOUSTON CC,HOUSTON CC,PN5568,167.36,7290058.9806666,21798.5517938706
1316,Buffalo Bayou Park,Buffalo Bayou Park,PN5578,107.7,4691485.89857094,49869.5398410562
1317,Unknown,Unknown,PN5587,0.05,2130.39857469259,185.509505765613
1318,Unknown,Unknown,PN5601,0.1,4503.73918270848,360.29752267243
1319,Unknown,Unknown,PN5605,7.38,321656.005366708,5682.13129799816
1320,Unknown,Unknown,PN5610,1.44,62588.6564737753,1000.73491272339
1321,Unknown,Unknown,PN5647,1.43,62377.7364784303,999.05731721975
1322,Port Houston Park,Port Houston Park,PN5650,1.38,60006.4308935822,1000.54338912534
1323,Galena City Park,Galena City Park,PN5653,3.45,150493.591530198,4287.0648766606
1324,Unknown,Unknown,PN5688,1.01,43802.3743123071,835.380991201674
1325,Unknown,Unknown,PN5697,0.99,42928.5614569415,957.048723997701
1326,Cleveland Park,Cleveland Park,PN5702,6.33,275770.320104953,2327.15763727739
1327,Unknown,Unknown,PN5703,1.17,50991.994212601,1011.11510313632
1328,Unknown,Unknown,PN5712,2.58,112532.502652585,3360.96510379551
1329,Unknown,Unknown,PN575,2.48,107883.771242722,4501.61377254971
1330,Unknown,Unknown,PN5751,37.58,1637053.03653713,7571.73269014908
1331,Unknown,Unknown,PN5753,1.48,64445.8344490386,1015.46263672734
1332,Unknown,Unknown,PN5755,3.08,134246.816841685,1668.28284286806
1333,Unknown,Unknown,PN5759,4.63,201648.003452794,1872.57030916826
1334,Spotts Park,Spotts Park,PN5771,15,653547.862539951,4960.88777746181
1335,Unknown,Unknown,PN5789,1.59,69154.9588291113,1743.99529335153
1336,Unknown,Unknown,PN5809,13.91,605845.44361154,5118.623569524
1337,Unknown,Unknown,PN5812,0.88,38332.2072125191,879.211680868976
1338,Unknown,Unknown,PN5821,2.16,93961.1858198723,1853.15155999881
1339,Unknown,Unknown,PN584,0.63,27383.359774072,1847.48411160622
1340,Confederate Ship Area,Confederate Ship Area,PN5844,0.69,29908.4915413157,829.824506111814
1341,YMCA,YMCA,PN5866,1.34,58566.3278072508,1049.96299739701
1342,Unknown,Unknown,PN5872,0.59,25696.9892132452,653.603253872106
1343,Unknown,Unknown,PN5873,0.14,6112.60579486466,448.345344956052
1344,Unknown,Unknown,PN5894,0.66,28695.0555955588,703.050900260322
1345,Pleasantville Park,Pleasantville Park,PN5906,4.89,213133.121821338,1958.77726519909
1346,League of Women Voters Park,League of Women Voters Park,PN5929,17.52,763035.818632583,5071.77931425206
1347,Unknown,Unknown,PN593,2.52,109894.7935333,1759.38775259598
1348,Swiney Park,Swiney Park,PN5941,2.4,104564.240919888,1832.19911132044
1349,Unknown,Unknown,PN5967,0.64,27799.614116388,777.64221295631
1350,Unknown,Unknown,PN597,2.81,122439.709037979,1453.81665431569
1351,Unknown,Unknown,PN5988,0.11,5006.10111349824,297.050736578493
1352,Finnegan Park,Finnegan Park,PN6018,16.65,725199.313136937,3666.86164866801
1353,Smith Park,Smith Park,PN6023,4.67,203236.822990546,2286.39480268811
1354,Unknown,Unknown,PN6027,0.46,20000.130092257,600.000203214509
1355,Unknown,Unknown,PN6029,1.38,60015.9369697819,999.999762752071
1356,Unknown,Unknown,PN603,288.94,12586341.0576028,16322.9303883602
1357,Unknown,Unknown,PN6030,0.08,3637.56464764435,346.876667050956
1358,Unknown,Unknown,PN6032,0.07,2888.92309350511,286.419276412746
1359,Denver Harbor Park,Denver Harbor Park,PN6033,14.82,645660.402033976,6957.62797963695
1360,Unknown,Unknown,PN6036,3.24,141003.286610663,2282.91934267373
1361,Falcon Park,Falcon Park,PN6038,2.89,126024.028470146,1380.71351327166
1362,Unknown,Unknown,PN604,14.71,640657.636931284,5122.52062687914
1363,Unknown,Unknown,PN6042,0.49,21446.2086446167,629.079732305161
1364,Unknown,Unknown,PN6043,0.34,14971.669340841,499.835795637717
1365,Wilke Park,Wilke Park,PN6044,10.79,470110.599149777,3004.74028892209
1366,Unknown,Unknown,PN6045,0.14,6025.2568797486,351.492920995109
1367,Unknown,Unknown,PN605,6.29,273874.599005408,2864.0878626986
1368,Houston Polo Club,Houston Polo Club,PN6050,57.67,2512061.22832359,7347.73674296803
1369,Unknown,Unknown,PN6051,0.41,17710.1025866407,602.071423356199
1370,GOOSE CREEK CC,GOOSE CREEK CC,PN6052,132.71,5781003.1296238,11059.8731697415
1371,Unknown,Unknown,PN6053,4.48,195118.337938516,2444.23672854181
1372,Unknown,Unknown,PN606,249.1,10850996.867643,19777.9213075522
1373,Unknown,Unknown,PN6064,3.08,134297.00466336,2839.35568680919
1374,Unknown,Unknown,PN6066,2.17,94537.5165050993,2406.13115439332
1375,White Oak Pkwy Park,White Oak Pkwy Park,PN6067,56.72,2470713.14481558,23969.5813722728
1376,Unknown,Unknown,PN607,2.99,130283.174399599,1475.16398433075
1377,Unknown,Unknown,PN6072,7.41,322792.922074726,3478.40577823614
1378,Unknown,Unknown,PN6074,5.15,224469.416649014,3229.56345476621
1379,Unknown,Unknown,PN6081,0.41,17755.7456787119,554.588710838166
1380,Northshore Park,Northshore Park,PN6084,6.86,298965.542808024,2311.81145345501
1381,Unknown,Unknown,PN6085,9.29,404623.142623524,3339.37637668555
1382,Unknown,Unknown,PN6086,1.29,56359.6550492753,969.027247294551
1383,Unknown,Unknown,PN6089,0.94,41058.1869377761,1090.625649631
1384,Unknown,Unknown,PN609,3.21,140001.496168,2060.93195610721
1385,Unknown,Unknown,PN6091,0.6,26069.3958832932,721.721866830701
1386,Unknown,Unknown,PN6093,12.9,561873.52404555,2992.34061311295
1387,McElroy Park,McElroy Park,PN6094,3,130614.022920081,1547.99327113364
1388,Unknown,Unknown,PN6095,1.08,47242.337863703,1227.23742547885
1389,Unknown,Unknown,PN6096,0.41,18029.470686582,533.096749300166
1390,Greens Bayou Park,Greens Bayou Park,PN6097,2.59,112749.182886286,1386.89784774164
1391,Unknown,Unknown,PN6098,1.84,80314.5985852993,1202.61192534214
1392,Garcia Memorial Park,Garcia Memorial Park,PN610,11.97,521275.170731838,3843.046379575
1393,Woodland Park,Woodland Park,PN6104,16.45,716521.00359712,4234.03808038425
1394,Lawrence Park,Lawrence Park,PN6105,3.52,153306.16915687,3236.47998287455
1395,Unknown,Unknown,PN6106,9.41,410107.818738929,3939.42220341368
1396,Unknown,Unknown,PN6107,25.48,1109902.92150457,8853.15617579224
1397,Unknown,Unknown,PN611,14.18,617603.27560642,6978.15733304392
1398,Unknown,Unknown,PN6112,1.96,85218.6683372964,1252.45806001227
1399,Unknown,Unknown,PN6114,6.16,268183.743394413,2288.05945829019
1400,Unknown,Unknown,PN6118,19.7,858293.542410679,5084.67654517976
1401,Unknown,Unknown,PN612,6.3,274326.411156825,3449.48541680432
1402,Herman Brown Park,Herman Brown Park,PN6122,56.27,2451036.5205846,9997.44382565401
1403,Unknown,Unknown,PN6124,4.94,215343.34359742,2058.95290705481
1404,Unknown,Unknown,PN6125,0.96,41952.594181031,819.919980936103
1405,Unknown,Unknown,PN6127,23.5,1023837.78287507,6249.5299513755
1406,Unknown,Unknown,PN613,3.59,156348.853758827,1588.16715500516
1407,Unknown,Unknown,PN6130,208.82,9096140.13108288,14040.8293494613
1408,Unknown,Unknown,PN6135,47.82,2082941.28710548,7220.2258566224
1409,River Terrace Park,River Terrace Park,PN6138,4.2,182904.274048554,2567.25320376287
1410,Unknown,Unknown,PN6139,20.15,877799.737799644,3763.32099510218
1411,Sunset Park,Sunset Park,PN614,17.51,762891.719163549,3584.33438695974
1412,Greenwood Park,Greenwood Park,PN6140,10.4,452947.850060731,2970.03728236965
1413,Unknown,Unknown,PN6142,10.03,436752.627293153,5019.71638629685
1414,Burnett Park,Burnett Park,PN6143,6.66,289959.31802289,2764.82019345247
1415,Unknown,Unknown,PN6144,1.85,80802.9081412911,1363.72332588137
1416,Moody Park,Moody Park,PN6145,34.67,1510428.08850703,13964.7811029712
1417,Tuffly Park,Tuffly Park,PN6156,19.32,841783.391201325,5005.70115106237
1418,Unknown,Unknown,PN6163,17.36,756383.166024865,6760.59918123535
1419,Milroy Park,Milroy Park,PN6164,1.61,70050.0316218753,1060.48945817597
1420,Unknown,Unknown,PN6165,59.86,2607628.61069802,6858.54222229814
1421,Unknown,Unknown,PN6167,2.76,120318.116116877,1578.39261897663
1422,Love Park,Love Park,PN6169,7.25,315856.030131051,2252.57633617038
1423,Unknown,Unknown,PN617,1.02,44514.3879419072,982.812044719138
1424,Unknown,Unknown,PN6170,0.23,9930.21742544036,398.625260283512
1425,Jaycee Park,Jaycee Park,PN6171,7.37,320832.542637875,2270.36976221636
1426,Brown  (Herman) Park,Brown  (Herman) Park,PN6173,74.99,3266509.78715509,8685.11589638827
1427,Unknown,Unknown,PN618,3.57,155356.841189163,1882.35743148898
1428,Sinclair Elementary,Sinclair Elementary,PN6182,8.36,364081.237794252,2423.47999073664
1429,Unknown,Unknown,PN6183,2.33,101328.169381509,1393.38717305684
1430,Unknown,Unknown,PN6187,0.43,18926.3036311226,681.721338875684
1431,Unknown,Unknown,PN6189,39,1698846.51181672,5653.30885163478
1432,Freed Park,Freed Park,PN6191,15.19,661840.340091011,3305.86607556746
1433,Forest Park,Forest Park,PN6193,1.24,54085.548009488,1012.0543024284
1434,Unknown,Unknown,PN6195,2.51,109150.325757263,1406.84744278951
1435,Unknown,Unknown,PN6197,7.27,316758.739501824,5048.79256514409
1436,Unknown,Unknown,PN6199,74.74,3255873.3856561,15120.460062918
1437,Unknown,Unknown,PN6202,216.07,9412118.73099605,18128.5103187363
1438,Unknown,Unknown,PN6203,31.38,1366778.05715561,10058.1540535985
1439,Kitty Hollow Park,Kitty Hollow Park,PN621,227.39,9905320.9972775,55326.9153581714
1440,Montie Beach Park,Montie Beach Park,PN6212,22.55,982299.681408526,4558.80448761012
1441,Unknown,Unknown,PN622,3.58,156151.834598527,1890.36446592551
1442,Unknown,Unknown,PN6224,1.69,73784.0006365335,2049.21744327329
1443,Unknown,Unknown,PN6226,1.48,64380.8436497757,1015.06077522707
1444,Unknown,Unknown,PN623,7.33,319372.257629669,2245.92884556418
1445,Unknown,Unknown,PN6230,0.83,35990.8796089059,796.619503583881
1446,Unknown,Unknown,PN6231,0.13,5485.81406010688,313.420967672234
1447,Unknown,Unknown,PN6232,16.31,710310.143363732,3985.0702994522
1448,Unknown,Unknown,PN6235,8.37,364774.10497251,5076.56247328486
1449,Unknown,Unknown,PN6236,1.82,79431.5833156719,2677.34764712521
1450,Unknown,Unknown,PN6237,16.7,727486.144103214,12193.2877198988
1451,Unknown,Unknown,PN6238,6.17,268618.604991134,2074.1993583125
1452,Unknown,Unknown,PN624,75.62,3294174.43066736,10411.172541127
1453,Unknown,Unknown,PN6240,0.18,7930.59395597829,435.659374309669
1454,Unknown,Unknown,PN6241,4.33,188622.646717971,2336.21574313262
1455,Helberg Park,Helberg Park,PN6242,3.87,168542.36382927,1978.82109194321
1456,Houston Heights Park,Houston Heights Park,PN6243,1.17,50907.6774982417,967.563899943176
1457,Travis Park,Travis Park,PN625,9.52,414646.559047791,2590.53646989681
1458,Unknown,Unknown,PN6250,1.97,85845.3386351252,1346.01801271017
1459,Meadowbrook Park,Meadowbrook Park,PN6252,7.74,337323.187599088,2555.99865448405
1460,Halbert Park,Halbert Park,PN6253,1.31,57252.3654298179,1493.36052242723
1461,Little Thicket Park,Little Thicket Park,PN6255,5.38,234270.888167901,2107.48979999794
1462,Unknown,Unknown,PN6257,0.7,30691.3072119364,718.150024769227
1463,Unknown,Unknown,PN6258,38.32,1669396.63802851,6356.06190215981
1464,Unknown,Unknown,PN6259,7.26,316133.668976139,5738.64629871572
1465,Unknown,Unknown,PN6260,0.18,7794.31680823799,357.362549941692
