,NRI_ObjectID,National Risk Index ID,State Name,State Name Abbreviation,County Name,Census Tract,Population (2020),Area (sq mi),Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Expected Annual Loss Rate - National Percentile
651,73639,T48201433100,Texas,TX,Harris,433100,3398,0.33,2,0.12,52.8
652,73640,T48201433201,Texas,TX,Harris,433201,4801,0.43,2,0.12,52.9
653,73641,T48201433202,Texas,TX,Harris,433202,4367,0.45,2,0.12,52.92
654,73642,T48201433300,Texas,TX,Harris,433300,5351,0.94,2,0.12,52.47
655,73643,T48201433400,Texas,TX,Harris,433400,4276,0.66,2,0.12,52.18
656,73644,T48201433503,Texas,TX,Harris,433503,1783,0.12,2,0.12,52.64
657,73645,T48201433504,Texas,TX,Harris,433504,3739,0.36,2,0.12,52.88
658,73646,T48201433505,Texas,TX,Harris,433505,2898,0.08,2,0.12,53.04
659,73647,T48201433506,Texas,TX,Harris,433506,2145,0.05,2,0.12,52.66
660,73648,T48201433507,Texas,TX,Harris,433507,3145,0.19,2,0.12,52.59
661,73649,T48201433601,Texas,TX,Harris,433601,2837,0.26,2,0.12,52.61
662,73650,T48201433602,Texas,TX,Harris,433602,3707,0.3,2,0.12,52.53
663,73651,T48201440101,Texas,TX,Harris,440101,2269,0.88,2,0.12,52.08
664,73652,T48201440102,Texas,TX,Harris,440102,4556,1.27,2,0.12,52.81
665,73653,T48201450100,Texas,TX,Harris,450100,1908,0.32,2,0.12,52.09
666,73654,T48201450200,Texas,TX,Harris,450200,5749,1.06,2,0.12,52.77
667,73655,T48201450301,Texas,TX,Harris,450301,2944,0.39,2,0.12,52.83
668,73656,T48201450302,Texas,TX,Harris,450302,5318,0.62,2,0.12,52.11
669,73657,T48201450401,Texas,TX,Harris,450401,2180,0.17,2,0.12,52.47
670,73658,T48201450402,Texas,TX,Harris,450402,2299,0.59,2,0.12,52.75
671,73659,T48201450500,Texas,TX,Harris,450500,3386,1.15,2,0.12,52.73
672,73660,T48201450600,Texas,TX,Harris,450600,5294,0.74,2,0.12,51.72
673,73661,T48201450700,Texas,TX,Harris,450700,6765,1.73,2,0.12,52.97
674,73662,T48201450801,Texas,TX,Harris,450801,2069,0.36,2,0.12,53.01
675,73663,T48201450803,Texas,TX,Harris,450803,4657,0.42,2,0.12,52.16
676,73664,T48201450804,Texas,TX,Harris,450804,3023,0.25,2,0.12,51.48
677,73665,T48201450900,Texas,TX,Harris,450900,2872,0.63,2,0.12,52.35
678,73666,T48201451003,Texas,TX,Harris,451003,3115,0.09,2,0.12,52.22
679,73667,T48201451004,Texas,TX,Harris,451004,2274,0.14,2,0.12,52.53
680,73668,T48201451005,Texas,TX,Harris,451005,1859,0.12,2,0.12,52.53
681,73669,T48201451006,Texas,TX,Harris,451006,2478,0.4,2,0.12,53.06
682,73670,T48201451100,Texas,TX,Harris,451100,4383,0.96,2,0.12,52.43
683,73671,T48201451200,Texas,TX,Harris,451200,2686,0.67,2,0.12,53.05
684,73672,T48201451301,Texas,TX,Harris,451301,4296,0.59,2,0.12,52.1
685,73673,T48201451302,Texas,TX,Harris,451302,2877,0.61,2,0.12,52.08
686,73674,T48201451401,Texas,TX,Harris,451401,3707,0.42,2,0.12,51.83
687,73675,T48201451404,Texas,TX,Harris,451404,4269,0.22,2,0.12,52.6
688,73676,T48201451405,Texas,TX,Harris,451405,2369,0.24,2,0.12,53.01
689,73677,T48201451406,Texas,TX,Harris,451406,2986,0.43,2,0.12,51.6
690,73678,T48201451407,Texas,TX,Harris,451407,1672,0.11,2,0.12,52.61
691,73679,T48201451501,Texas,TX,Harris,451501,3046,0.3,2,0.12,52.76
692,73680,T48201451502,Texas,TX,Harris,451502,2683,0.5,2,0.12,51.74
693,73681,T48201451603,Texas,TX,Harris,451603,3672,0.51,2,0.12,52.08
694,73682,T48201451604,Texas,TX,Harris,451604,4292,0.8,2,0.12,51.78
695,73683,T48201451605,Texas,TX,Harris,451605,4317,0.34,2,0.12,52.86
696,73684,T48201451606,Texas,TX,Harris,451606,5883,1.32,2,0.12,52.77
697,73685,T48201451700,Texas,TX,Harris,451700,4224,0.69,2,0.12,51.59
698,73686,T48201451800,Texas,TX,Harris,451800,5319,1.87,2,0.12,52.83
699,73687,T48201451902,Texas,TX,Harris,451902,2517,0.8,2,0.12,51.53
700,73688,T48201451903,Texas,TX,Harris,451903,4153,0.23,2,0.12,51.59
701,73689,T48201451904,Texas,TX,Harris,451904,3966,0.58,2,0.12,52.16
702,73690,T48201452001,Texas,TX,Harris,452001,4678,0.42,2,0.12,53.02
703,73691,T48201452002,Texas,TX,Harris,452002,3875,0.34,2,0.12,52.85
704,73692,T48201452101,Texas,TX,Harris,452101,6357,1.44,2,0.12,52.79
705,73693,T48201452102,Texas,TX,Harris,452102,1896,0.07,2,0.12,52.62
706,73694,T48201452103,Texas,TX,Harris,452103,2165,0.25,2,0.12,52.07
707,73695,T48201452202,Texas,TX,Harris,452202,3451,0.58,2,0.12,52.45
708,73696,T48201452203,Texas,TX,Harris,452203,3100,0.31,2,0.12,52.48
709,73697,T48201452204,Texas,TX,Harris,452204,2617,0.22,2,0.12,52.4
710,73698,T48201452300,Texas,TX,Harris,452300,2226,0.79,2,0.12,51.52
711,73699,T48201452401,Texas,TX,Harris,452401,3976,0.34,2,0.12,51.57
712,73700,T48201452402,Texas,TX,Harris,452402,4048,0.53,2,0.12,52.87
713,73701,T48201452501,Texas,TX,Harris,452501,2472,0.79,2,0.12,52.33
714,73702,T48201452502,Texas,TX,Harris,452502,4912,0.44,2,0.12,51.97
715,73703,T48201452601,Texas,TX,Harris,452601,4393,0.3,2,0.12,52.93
716,73704,T48201452602,Texas,TX,Harris,452602,3367,0.73,2,0.12,51.61
717,73705,T48201452701,Texas,TX,Harris,452701,4557,0.56,2,0.12,51.49
718,73706,T48201452702,Texas,TX,Harris,452702,3911,0.69,2,0.12,51.64
719,73707,T48201452703,Texas,TX,Harris,452703,3897,0.55,2,0.12,52.52
720,73708,T48201452801,Texas,TX,Harris,452801,5751,0.62,2,0.12,52.92
721,73709,T48201452802,Texas,TX,Harris,452802,5928,0.51,2,0.12,51.64
722,73710,T48201452900,Texas,TX,Harris,452900,4274,0.51,2,0.12,52.92
723,73711,T48201453001,Texas,TX,Harris,453001,2455,0.27,2,0.12,51.98
724,73712,T48201453002,Texas,TX,Harris,453002,5141,0.8,2,0.12,51.64
725,73713,T48201453100,Texas,TX,Harris,453100,4304,0.87,2,0.12,51.75
726,73714,T48201453201,Texas,TX,Harris,453201,3546,0.17,2,0.12,52.92
727,73715,T48201453202,Texas,TX,Harris,453202,4228,0.51,2,0.12,52.55
728,73716,T48201453300,Texas,TX,Harris,453300,3485,0.8,2,0.12,52.76
729,73717,T48201453401,Texas,TX,Harris,453401,3042,0.38,2,0.12,52.19
730,73718,T48201453403,Texas,TX,Harris,453403,4107,0.27,2,0.12,52.62
731,73719,T48201453404,Texas,TX,Harris,453404,4379,0.45,2,0.12,52.6
732,73720,T48201453405,Texas,TX,Harris,453405,3962,0.49,2,0.12,52.44
733,73721,T48201453501,Texas,TX,Harris,453501,6335,0.6,2,0.12,52.93
734,73722,T48201453502,Texas,TX,Harris,453502,3926,0.51,2,0.12,52.55
735,73723,T48201453601,Texas,TX,Harris,453601,2161,0.47,2,0.12,52.6
736,73724,T48201453603,Texas,TX,Harris,453603,3291,0.54,2,0.12,52.18
737,73725,T48201453604,Texas,TX,Harris,453604,4147,0.46,2,0.12,52.56
738,73726,T48201453701,Texas,TX,Harris,453701,4531,0.52,2,0.12,52.59
739,73727,T48201453702,Texas,TX,Harris,453702,4221,0.39,2,0.12,51.5
740,73728,T48201453800,Texas,TX,Harris,453800,3668,0.72,2,0.12,52.91
741,73729,T48201453901,Texas,TX,Harris,453901,5934,0.9,2,0.12,51.88
742,73730,T48201453902,Texas,TX,Harris,453902,4140,0.37,2,0.12,52.62
743,73731,T48201454000,Texas,TX,Harris,454000,5260,0.82,2,0.12,52.16
744,73732,T48201454100,Texas,TX,Harris,454100,3667,0.68,2,0.12,52.82
745,73733,T48201454200,Texas,TX,Harris,454200,3977,0.57,2,0.12,52.59
746,73734,T48201454302,Texas,TX,Harris,454302,6792,1.07,2,0.12,53.02
747,73735,T48201454303,Texas,TX,Harris,454303,3471,0.56,2,0.12,52.16
748,73736,T48201454304,Texas,TX,Harris,454304,4830,0.33,2,0.12,52.62
749,73737,T48201454305,Texas,TX,Harris,454305,4288,0.66,2,0.12,52.5
750,73738,T48201454400,Texas,TX,Harris,454400,1046,13.18,2,0.12,52.72
751,73739,T48201454502,Texas,TX,Harris,454502,2672,2.95,2,0.12,51.85
752,73740,T48201454503,Texas,TX,Harris,454503,2575,0.57,2,0.12,52.77
753,73741,T48201454504,Texas,TX,Harris,454504,5913,2.81,2,0.12,52.97
754,73742,T48201454505,Texas,TX,Harris,454505,2606,1.18,2,0.12,52.34
755,73743,T48201454600,Texas,TX,Harris,454600,5895,1.34,2,0.12,52.07
756,73744,T48201454700,Texas,TX,Harris,454700,6908,1.36,2,0.12,52.98
757,73745,T48201454801,Texas,TX,Harris,454801,3539,0.48,2,0.12,51.64
758,73746,T48201454802,Texas,TX,Harris,454802,4514,0.66,2,0.12,52.5
759,73747,T48201454901,Texas,TX,Harris,454901,3105,0.42,2,0.12,52.81
760,73748,T48201454902,Texas,TX,Harris,454902,8752,1.39,2,0.12,52.47
761,73749,T48201455000,Texas,TX,Harris,455000,2756,0.51,2,0.12,52.43
762,73750,T48201455102,Texas,TX,Harris,455102,3235,0.62,2,0.12,52.43
763,73751,T48201455103,Texas,TX,Harris,455103,3857,0.58,2,0.12,52.52
764,73752,T48201455104,Texas,TX,Harris,455104,3108,0.49,2,0.12,52.58
765,73753,T48201455200,Texas,TX,Harris,455200,4431,1.17,2,0.12,52.79
766,73754,T48201455300,Texas,TX,Harris,455300,12949,2.09,2,0.12,52.85
767,73755,T48201510100,Texas,TX,Harris,510100,2832,0.57,2,0.12,51.64
768,73756,T48201510201,Texas,TX,Harris,510201,2972,0.36,2,0.12,52.85
769,73757,T48201510202,Texas,TX,Harris,510202,4494,1.03,2,0.12,51.76
770,73758,T48201510301,Texas,TX,Harris,510301,2855,0.57,2,0.12,51.51
771,73759,T48201510302,Texas,TX,Harris,510302,2868,0.36,2,0.12,51.63
772,73760,T48201510400,Texas,TX,Harris,510400,4173,0.58,2,0.12,51.67
773,73761,T48201510500,Texas,TX,Harris,510500,4675,0.69,2,0.12,51.7
774,73762,T48201510601,Texas,TX,Harris,510601,3158,0.35,2,0.12,51.75
775,73763,T48201510602,Texas,TX,Harris,510602,4380,0.47,2,0.12,51.68
776,73764,T48201510701,Texas,TX,Harris,510701,2347,0.23,2,0.12,52.11
777,73765,T48201510702,Texas,TX,Harris,510702,1956,0.2,2,0.12,51.51
778,73766,T48201510801,Texas,TX,Harris,510801,4404,0.34,2,0.12,51.6
779,73767,T48201510802,Texas,TX,Harris,510802,2207,2.82,2,0.12,52.36
780,73768,T48201510803,Texas,TX,Harris,510803,2444,0.33,2,0.12,51.71
781,73769,T48201510901,Texas,TX,Harris,510901,5293,0.55,2,0.12,52.76
782,73770,T48201510902,Texas,TX,Harris,510902,3854,1.58,2,0.12,51.62
783,73771,T48201511001,Texas,TX,Harris,511001,2962,0.89,2,0.12,52.06
784,73772,T48201511003,Texas,TX,Harris,511003,2535,0.42,2,0.12,52.08
785,73773,T48201511004,Texas,TX,Harris,511004,1764,0.41,2,0.12,52.42
786,73774,T48201511100,Texas,TX,Harris,511100,4100,0.74,2,0.12,51.66
787,73775,T48201511201,Texas,TX,Harris,511201,2856,0.43,2,0.12,51.57
788,73776,T48201511202,Texas,TX,Harris,511202,3575,0.39,2,0.12,52.36
789,73777,T48201511301,Texas,TX,Harris,511301,4208,0.71,2,0.12,51.72
790,73778,T48201511302,Texas,TX,Harris,511302,4012,0.62,2,0.12,51.58
791,73779,T48201511400,Texas,TX,Harris,511400,2979,0.45,2,0.12,51.53
792,73780,T48201511501,Texas,TX,Harris,511501,3158,0.49,2,0.12,52.38
793,73781,T48201511502,Texas,TX,Harris,511502,4852,0.72,2,0.12,51.57
794,73782,T48201511600,Texas,TX,Harris,511600,3759,0.76,2,0.12,51.63
795,73783,T48201520100,Texas,TX,Harris,520100,2600,1.15,2,0.12,52.32
796,73784,T48201520200,Texas,TX,Harris,520200,3495,0.73,2,0.12,53.05
797,73785,T48201520301,Texas,TX,Harris,520301,1976,0.26,2,0.12,51.56
798,73786,T48201520302,Texas,TX,Harris,520302,2391,0.31,2,0.12,52.5
799,73787,T48201520400,Texas,TX,Harris,520400,3402,0.8,2,0.12,52.37
800,73788,T48201520501,Texas,TX,Harris,520501,3641,1.8,2,0.12,52.05
801,73789,T48201520502,Texas,TX,Harris,520502,4643,1.13,2,0.12,52.38
802,73790,T48201520601,Texas,TX,Harris,520601,2328,0.77,2,0.12,52.74
803,73791,T48201520603,Texas,TX,Harris,520603,2463,0.14,2,0.12,52.65
804,73792,T48201520604,Texas,TX,Harris,520604,3068,0.39,2,0.12,52.89
805,73793,T48201520700,Texas,TX,Harris,520700,4429,0.77,2,0.12,51.67
806,73794,T48201521000,Texas,TX,Harris,521000,2289,0.46,2,0.12,52.78
807,73795,T48201521100,Texas,TX,Harris,521100,2263,0.23,2,0.12,52.19
808,73796,T48201521201,Texas,TX,Harris,521201,2371,0.19,2,0.12,52.54
809,73797,T48201521202,Texas,TX,Harris,521202,4003,0.54,2,0.12,51.8
810,73798,T48201521300,Texas,TX,Harris,521300,6033,1.15,2,0.12,51.8
811,73799,T48201521401,Texas,TX,Harris,521401,3497,0.23,2,0.12,52.91
812,73800,T48201521402,Texas,TX,Harris,521402,3612,0.36,2,0.12,52.64
813,73801,T48201521501,Texas,TX,Harris,521501,2619,0.19,2,0.12,52.65
814,73802,T48201521502,Texas,TX,Harris,521502,2917,0.6,2,0.12,52.51
815,73803,T48201521600,Texas,TX,Harris,521600,3531,2.61,2,0.12,52.72
816,73804,T48201521701,Texas,TX,Harris,521701,3620,1.59,2,0.12,52.73
817,73805,T48201521702,Texas,TX,Harris,521702,3765,0.55,2,0.12,52.38
818,73806,T48201521800,Texas,TX,Harris,521800,5258,2.8,2,0.12,51.63
819,73807,T48201521900,Texas,TX,Harris,521900,6596,1.49,2,0.12,52.11
820,73808,T48201522001,Texas,TX,Harris,522001,2002,0.45,2,0.12,51.57
821,73809,T48201522002,Texas,TX,Harris,522002,2322,0.35,2,0.12,51.95
822,73810,T48201522101,Texas,TX,Harris,522101,3549,0.35,2,0.12,52.88
823,73811,T48201522102,Texas,TX,Harris,522102,4186,0.55,2,0.12,52.16
824,73812,T48201522201,Texas,TX,Harris,522201,4016,0.64,2,0.12,52.48
825,73813,T48201522202,Texas,TX,Harris,522202,3855,0.69,2,0.12,52.56
826,73814,T48201522301,Texas,TX,Harris,522301,3792,0.54,2,0.12,52.49
827,73815,T48201522302,Texas,TX,Harris,522302,3641,0.51,2,0.12,52.11
828,73816,T48201522401,Texas,TX,Harris,522401,5813,1.07,2,0.12,51.76
829,73817,T48201522402,Texas,TX,Harris,522402,3781,1.13,2,0.12,52.35
830,73818,T48201522500,Texas,TX,Harris,522500,5045,1.5,2,0.12,51.76
831,73819,T48201530101,Texas,TX,Harris,530101,3938,0.35,2,0.12,52.91
832,73820,T48201530102,Texas,TX,Harris,530102,1690,0.67,2,0.12,52.96
833,73821,T48201530200,Texas,TX,Harris,530200,3766,1.39,2,0.12,52.76
834,73822,T48201530300,Texas,TX,Harris,530300,2680,0.72,2,0.12,52.12
835,73823,T48201530400,Texas,TX,Harris,530400,2781,0.62,2,0.12,51.81
836,73824,T48201530501,Texas,TX,Harris,530501,1941,0.41,2,0.12,52.5
837,73825,T48201530502,Texas,TX,Harris,530502,2490,0.51,2,0.12,53.03
838,73826,T48201530600,Texas,TX,Harris,530600,3343,1.21,2,0.12,51.74
839,73827,T48201530701,Texas,TX,Harris,530701,1557,0.38,2,0.12,52.79
840,73828,T48201530702,Texas,TX,Harris,530702,4422,0.7,2,0.12,52.55
841,73829,T48201530800,Texas,TX,Harris,530800,4133,1.79,2,0.12,53.05
842,73830,T48201530900,Texas,TX,Harris,530900,4466,0.78,2,0.12,52.11
843,73831,T48201531000,Texas,TX,Harris,531000,4296,0.93,2,0.12,52.8
844,73832,T48201531100,Texas,TX,Harris,531100,3377,0.64,2,0.12,52.07
845,73833,T48201531200,Texas,TX,Harris,531200,3381,0.76,2,0.12,53.07
846,73834,T48201531300,Texas,TX,Harris,531300,4817,0.6,2,0.12,52.5
847,73835,T48201531400,Texas,TX,Harris,531400,2017,0.42,2,0.12,52.83
848,73836,T48201531500,Texas,TX,Harris,531500,3050,0.74,2,0.12,51.54
849,73837,T48201531600,Texas,TX,Harris,531600,3007,0.93,2,0.12,51.7
850,73838,T48201531700,Texas,TX,Harris,531700,3516,0.73,2,0.12,52.37
851,73839,T48201531800,Texas,TX,Harris,531800,2709,1.27,2,0.12,53.02
852,73840,T48201531900,Texas,TX,Harris,531900,5152,1.7,2,0.12,52.58
853,73841,T48201532003,Texas,TX,Harris,532003,3054,0.4,2,0.12,52.52
854,73842,T48201532004,Texas,TX,Harris,532004,5195,0.62,2,0.12,52.6
855,73843,T48201532101,Texas,TX,Harris,532101,3623,0.45,2,0.12,52.12
856,73844,T48201532102,Texas,TX,Harris,532102,3104,0.28,2,0.12,52.65
857,73845,T48201532200,Texas,TX,Harris,532200,3782,0.73,2,0.12,52.41
858,73846,T48201532301,Texas,TX,Harris,532301,2988,0.91,2,0.12,52.75
859,73847,T48201532302,Texas,TX,Harris,532302,3476,1.51,2,0.12,52.34
860,73848,T48201532400,Texas,TX,Harris,532400,6963,1.83,2,0.12,52.14
861,73849,T48201532502,Texas,TX,Harris,532502,5299,1.05,2,0.12,52.2
862,73850,T48201532503,Texas,TX,Harris,532503,5206,0.83,2,0.12,51.73
863,73851,T48201532504,Texas,TX,Harris,532504,4716,1.05,2,0.12,52.9
864,73852,T48201532600,Texas,TX,Harris,532600,6483,1.04,2,0.12,51.96
865,73853,T48201532700,Texas,TX,Harris,532700,5087,1.05,2,0.12,53.09
866,73854,T48201532800,Texas,TX,Harris,532800,1893,0.53,2,0.12,52.44
867,73855,T48201532900,Texas,TX,Harris,532900,5297,0.67,2,0.12,51.97
868,73856,T48201533000,Texas,TX,Harris,533000,2715,0.69,2,0.12,51.84
869,73857,T48201533100,Texas,TX,Harris,533100,6919,1.37,2,0.12,52.54
870,73858,T48201533200,Texas,TX,Harris,533200,4148,1.04,2,0.12,52.85
871,73859,T48201533301,Texas,TX,Harris,533301,2763,0.74,2,0.12,51.94
872,73860,T48201533302,Texas,TX,Harris,533302,3514,0.64,2,0.12,51.73
873,73861,T48201533401,Texas,TX,Harris,533401,5268,0.8,2,0.12,51.62
874,73862,T48201533402,Texas,TX,Harris,533402,6233,1.84,2,0.12,52.57
875,73863,T48201533500,Texas,TX,Harris,533500,4358,1.04,2,0.12,51.94
876,73864,T48201533600,Texas,TX,Harris,533600,5455,1.38,2,0.12,52.15
877,73865,T48201533701,Texas,TX,Harris,533701,5885,3.48,2,0.12,52.35
878,73866,T48201533702,Texas,TX,Harris,533702,3351,0.38,2,0.12,51.55
879,73867,T48201533802,Texas,TX,Harris,533802,7281,2.17,2,0.12,51.7
880,73868,T48201533803,Texas,TX,Harris,533803,6639,1.35,2,0.12,52.85
881,73869,T48201533804,Texas,TX,Harris,533804,4703,1.96,2,0.12,52.43
882,73870,T48201533902,Texas,TX,Harris,533902,5159,0.76,2,0.12,52.46
883,73871,T48201533903,Texas,TX,Harris,533903,4586,0.65,2,0.12,52.58
884,73872,T48201533904,Texas,TX,Harris,533904,4543,0.48,2,0.12,52.94
885,73873,T48201534001,Texas,TX,Harris,534001,3492,1.52,2,0.12,52.82
886,73874,T48201534002,Texas,TX,Harris,534002,5653,1.27,2,0.12,51.87
887,73875,T48201534003,Texas,TX,Harris,534003,2703,0.52,2,0.12,52.86
888,73876,T48201534101,Texas,TX,Harris,534101,2909,3.02,2,0.12,52.05
889,73877,T48201534102,Texas,TX,Harris,534102,4960,1.95,2,0.12,51.67
890,73878,T48201534201,Texas,TX,Harris,534201,3035,1.3,2,0.12,53.05
891,73879,T48201534203,Texas,TX,Harris,534203,2067,1.66,2,0.12,51.54
892,73880,T48201534204,Texas,TX,Harris,534204,5302,0.9,2,0.12,52.86
893,73881,T48201534205,Texas,TX,Harris,534205,4591,0.98,2,0.12,52.99
894,73882,T48201540101,Texas,TX,Harris,540101,6790,4.73,2,0.12,53.08
895,73883,T48201540102,Texas,TX,Harris,540102,5296,3.93,2,0.12,51.65
896,73884,T48201540200,Texas,TX,Harris,540200,2438,0.98,2,0.12,52.34
897,73885,T48201540502,Texas,TX,Harris,540502,5417,1.62,2,0.12,52.87
898,73886,T48201540503,Texas,TX,Harris,540503,2594,0.28,2,0.12,52.91
899,73887,T48201540504,Texas,TX,Harris,540504,3432,0.43,2,0.12,52.15
900,73888,T48201540601,Texas,TX,Harris,540601,4626,0.63,2,0.12,51.67
901,73889,T48201540602,Texas,TX,Harris,540602,7197,1.08,2,0.12,52.14
902,73890,T48201540700,Texas,TX,Harris,540700,7307,2.94,2,0.12,52.08
903,73891,T48201540800,Texas,TX,Harris,540800,7669,3.75,2,0.12,51.79
904,73892,T48201540901,Texas,TX,Harris,540901,2810,0.63,2,0.12,51.59
905,73893,T48201540903,Texas,TX,Harris,540903,2813,0.56,2,0.12,53
906,73894,T48201540904,Texas,TX,Harris,540904,5060,1.22,2,0.12,51.87
907,73895,T48201541004,Texas,TX,Harris,541004,6236,1.45,2,0.12,53.06
908,73896,T48201541005,Texas,TX,Harris,541005,4888,0.64,2,0.12,53.02
909,73897,T48201541006,Texas,TX,Harris,541006,5899,0.89,2,0.12,52.53
910,73898,T48201541007,Texas,TX,Harris,541007,7529,1.75,2,0.12,53.06
911,73899,T48201541008,Texas,TX,Harris,541008,3871,2.21,2,0.12,52.74
912,73900,T48201541009,Texas,TX,Harris,541009,5467,0.86,2,0.12,51.95
913,73901,T48201541100,Texas,TX,Harris,541100,6719,1.33,2,0.12,52.43
914,73902,T48201541203,Texas,TX,Harris,541203,2607,0.6,2,0.12,51.91
915,73903,T48201541204,Texas,TX,Harris,541204,5676,0.72,2,0.12,52.89
916,73904,T48201541205,Texas,TX,Harris,541205,3168,0.53,2,0.12,52.49
917,73905,T48201541206,Texas,TX,Harris,541206,4603,0.87,2,0.12,52.41
918,73906,T48201541207,Texas,TX,Harris,541207,4470,0.89,2,0.12,52.78
919,73907,T48201541301,Texas,TX,Harris,541301,6610,1.25,2,0.12,53.01
920,73908,T48201541302,Texas,TX,Harris,541302,6877,0.83,2,0.12,52.21
921,73909,T48201541401,Texas,TX,Harris,541401,4347,0.56,2,0.12,52.84
922,73910,T48201541402,Texas,TX,Harris,541402,3401,0.39,2,0.12,52.62
923,73911,T48201541403,Texas,TX,Harris,541403,2834,0.29,2,0.12,52.21
924,73912,T48201541404,Texas,TX,Harris,541404,4168,0.49,2,0.12,52.99
925,73913,T48201541500,Texas,TX,Harris,541500,5616,1.2,2,0.12,51.66
926,73914,T48201541603,Texas,TX,Harris,541603,7741,0.93,2,0.12,51.54
927,73915,T48201541604,Texas,TX,Harris,541604,9548,2.87,2,0.12,52.42
928,73916,T48201541701,Texas,TX,Harris,541701,5802,3.15,2,0.12,52.42
929,73917,T48201541702,Texas,TX,Harris,541702,2458,1.05,2,0.12,52.32
930,73918,T48201541703,Texas,TX,Harris,541703,3633,4.13,2,0.12,52.55
931,73919,T48201541801,Texas,TX,Harris,541801,3656,0.56,2,0.12,52.13
932,73920,T48201541802,Texas,TX,Harris,541802,4277,1.38,2,0.12,52.74
933,73921,T48201541901,Texas,TX,Harris,541901,2705,0.99,2,0.12,51.49
934,73922,T48201541902,Texas,TX,Harris,541902,4884,1.17,2,0.12,52.12
935,73923,T48201542001,Texas,TX,Harris,542001,4661,0.59,2,0.12,52.57
936,73924,T48201542002,Texas,TX,Harris,542002,3102,0.53,2,0.12,52.46
937,73925,T48201542003,Texas,TX,Harris,542003,4315,0.46,2,0.12,51.57
938,73926,T48201542004,Texas,TX,Harris,542004,3164,0.54,2,0.12,52.54
939,73927,T48201542103,Texas,TX,Harris,542103,10308,1.47,2,0.12,52.52
940,73928,T48201542104,Texas,TX,Harris,542104,7584,0.84,2,0.12,52.21
941,73929,T48201542105,Texas,TX,Harris,542105,10506,1.24,2,0.12,51.96
942,73930,T48201542106,Texas,TX,Harris,542106,8799,1.19,2,0.12,51.68
943,73931,T48201542107,Texas,TX,Harris,542107,3938,0.54,2,0.12,53.08
944,73932,T48201542108,Texas,TX,Harris,542108,3568,0.75,2,0.12,51.58
945,73933,T48201542201,Texas,TX,Harris,542201,7199,0.76,2,0.12,51.97
946,73934,T48201542202,Texas,TX,Harris,542202,9767,5.52,2,0.12,51.93
947,73935,T48201542203,Texas,TX,Harris,542203,10747,3.17,2,0.12,51.72
948,73936,T48201542302,Texas,TX,Harris,542302,7400,1.78,2,0.12,52.81
949,73937,T48201542303,Texas,TX,Harris,542303,3278,0.53,2,0.12,52.14
950,73938,T48201542304,Texas,TX,Harris,542304,5695,0.78,2,0.12,53.01
951,73939,T48201542305,Texas,TX,Harris,542305,6245,1.02,2,0.12,52.88
952,73940,T48201542401,Texas,TX,Harris,542401,4682,0.48,2,0.12,52.58
953,73941,T48201542402,Texas,TX,Harris,542402,6535,1.72,2,0.12,51.54
954,73942,T48201542500,Texas,TX,Harris,542500,3870,1.71,2,0.12,52.38
955,73943,T48201542600,Texas,TX,Harris,542600,6042,1.71,2,0.12,51.84
956,73944,T48201542700,Texas,TX,Harris,542700,3953,1.82,2,0.12,51.72
957,73945,T48201542800,Texas,TX,Harris,542800,8010,3.49,2,0.12,51.92
958,73946,T48201542901,Texas,TX,Harris,542901,10080,2.21,2,0.12,53
959,73947,T48201542902,Texas,TX,Harris,542902,27220,19.17,2,0.12,53.08
960,73948,T48201543004,Texas,TX,Harris,543004,14783,13.41,2,0.12,52.08
961,73949,T48201543005,Texas,TX,Harris,543005,8624,29.96,2,0.12,52.06
962,73950,T48201543006,Texas,TX,Harris,543006,16766,4.72,2,0.12,53.09
963,73951,T48201543007,Texas,TX,Harris,543007,20530,8.81,2,0.12,52.77
964,73952,T48201543008,Texas,TX,Harris,543008,6225,0.92,2,0.12,51.65
965,73953,T48201543009,Texas,TX,Harris,543009,4224,0.41,2,0.12,52.64
966,73954,T48201543010,Texas,TX,Harris,543010,4992,0.53,2,0.12,52.62
967,73955,T48201543011,Texas,TX,Harris,543011,5175,0.52,2,0.12,52.58
968,73956,T48201543100,Texas,TX,Harris,543100,2979,50.64,2,0.12,52.95
969,73957,T48201543201,Texas,TX,Harris,543201,5709,1.87,2,0.12,51.57
970,73958,T48201543202,Texas,TX,Harris,543202,3585,13.83,2,0.12,52.33
971,73959,T48201550101,Texas,TX,Harris,550101,2926,0.33,2,0.12,52.88
972,73960,T48201550102,Texas,TX,Harris,550102,2592,1.04,2,0.12,52.06
973,73961,T48201550201,Texas,TX,Harris,550201,1775,0.31,2,0.12,52.61
974,73962,T48201550202,Texas,TX,Harris,550202,2161,0.67,2,0.12,51.65
975,73963,T48201550303,Texas,TX,Harris,550303,4077,0.57,2,0.12,52.19
976,73964,T48201550304,Texas,TX,Harris,550304,2192,0.65,2,0.12,52.97
977,73965,T48201550305,Texas,TX,Harris,550305,3512,0.93,2,0.12,52.51
978,73966,T48201550306,Texas,TX,Harris,550306,4780,0.84,2,0.12,51.97
979,73967,T48201550307,Texas,TX,Harris,550307,2429,1.07,2,0.12,51.7
980,73968,T48201550308,Texas,TX,Harris,550308,3511,0.55,2,0.12,52.46
